,SolN,Fragments,Excess,ObjValNoPen,ObjValWithPen,Assignments
606,607,"['frag_16_c00001', 'frag_08_c00001']","[[6], [7]]",36003.490840816696,56003.490840816696,"[[(1, 3), (6, 4), (4, 6), (5, 7), (2, 8), (3, 9)], [(1, 1), (3, 2), (2, 5)]]"
607,608,"['frag_16_c00001', 'frag_08_c00001']","[[6], [7]]",36003.490840816696,56003.490840816696,"[[(1, 3), (2, 4), (4, 6), (5, 7), (6, 8), (3, 9)], [(1, 1), (3, 2), (2, 5)]]"
608,609,"['frag_16_c00001', 'frag_08_c00001']","[[6], [7]]",36003.490840816754,56003.490840816754,"[[(3, 3), (2, 4), (4, 6), (5, 7), (6, 8), (1, 9)], [(1, 1), (3, 2), (2, 5)]]"
609,610,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",26013.291915769078,56013.29191576908,"[[(2, 1), (1, 5)], [(7, 2), (1, 3), (2, 4), (5, 6), (4, 7), (6, 8), (3, 9)]]"
610,611,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",26025.692366338306,56025.692366338306,"[[(1, 2), (2, 6)], [(4, 1), (1, 3), (6, 4), (3, 5), (5, 7), (2, 8), (7, 9)]]"
611,612,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",26025.692366338306,56025.692366338306,"[[(1, 2), (2, 6)], [(4, 1), (1, 3), (2, 4), (3, 5), (5, 7), (6, 8), (7, 9)]]"
612,613,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7, 8], []]",26033.080092698743,56033.08009269874,"[[(3, 2), (4, 7)], [(4, 1), (1, 3), (6, 4), (3, 5), (5, 6), (2, 8), (7, 9)]]"
613,614,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7, 8], []]",26033.080092698743,56033.08009269874,"[[(3, 2), (4, 7)], [(4, 1), (1, 3), (2, 4), (3, 5), (5, 6), (6, 8), (7, 9)]]"
614,615,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6, 8], []]",26055.94696953555,56055.94696953555,"[[(4, 6), (1, 9)], [(4, 1), (1, 2), (7, 3), (2, 4), (3, 5), (5, 7), (6, 8)]]"
615,616,"['frag_16_c00001', 'frag_08_c00001']","[[], [6, 7]]",36056.90799496599,56056.90799496599,"[[(4, 1), (1, 2), (3, 3), (2, 4), (7, 5), (5, 7), (6, 8)], [(1, 6), (2, 9)]]"
616,617,"['frag_10_c00001', 'frag_16_c00001']","[[7, 6], []]",36058.749001827935,56058.749001827935,"[[(1, 2), (4, 7)], [(5, 1), (1, 3), (2, 4), (7, 5), (4, 6), (6, 8), (3, 9)]]"
617,618,"['frag_10_c00001', 'frag_16_c00001']","[[7, 6], []]",36058.749001827935,56058.749001827935,"[[(1, 2), (4, 7)], [(5, 1), (1, 3), (6, 4), (7, 5), (4, 6), (2, 8), (3, 9)]]"
618,619,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",26070.18249405315,56070.18249405315,"[[(2, 1), (5, 2)], [(7, 3), (6, 4), (1, 5), (4, 6), (5, 7), (2, 8), (3, 9)]]"
619,620,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",26070.18249405315,56070.18249405315,"[[(2, 1), (5, 2)], [(7, 3), (2, 4), (1, 5), (4, 6), (5, 7), (6, 8), (3, 9)]]"
620,621,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",26084.01704021817,56084.01704021817,"[[(3, 1), (5, 2)], [(1, 3), (6, 4), (7, 5), (5, 6), (4, 7), (2, 8), (3, 9)]]"
621,622,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",26084.01704021817,56084.01704021817,"[[(3, 1), (5, 2)], [(1, 3), (2, 4), (7, 5), (5, 6), (4, 7), (6, 8), (3, 9)]]"
622,623,"['frag_04_c00001', 'frag_16_c00001']","[[], []]",56112.538356910896,56112.538356910896,"[[(2, 2), (1, 7)], [(4, 1), (7, 3), (2, 4), (1, 5), (5, 6), (6, 8), (3, 9)]]"
623,624,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",26112.80411592638,56112.80411592638,"[[(2, 1), (1, 9)], [(1, 2), (3, 3), (6, 4), (7, 5), (4, 6), (5, 7), (2, 8)]]"
624,625,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",26112.80411592638,56112.80411592638,"[[(2, 1), (1, 9)], [(1, 2), (3, 3), (2, 4), (7, 5), (4, 6), (5, 7), (6, 8)]]"
625,626,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6, 8], []]",26130.424070493522,56130.42407049352,"[[(5, 1), (1, 3)], [(1, 2), (2, 4), (7, 5), (4, 6), (5, 7), (6, 8), (3, 9)]]"
626,627,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6, 8], []]",26130.424070493522,56130.42407049352,"[[(4, 1), (1, 3)], [(1, 2), (2, 4), (7, 5), (4, 6), (5, 7), (6, 8), (3, 9)]]"
627,628,"['frag_11_c00001', 'frag_16_c00001']","[[7, 8], [6]]",26138.82051177643,56138.82051177643,"[[(4, 1), (3, 2), (1, 9)], [(1, 3), (2, 4), (3, 5), (5, 6), (4, 7), (6, 8)]]"
628,629,"['frag_16_c00001', 'frag_08_c00001']","[[], [6, 7]]",36145.66238250272,56145.66238250272,"[[(5, 1), (1, 3), (6, 4), (3, 5), (4, 6), (2, 8), (7, 9)], [(2, 2), (1, 7)]]"
629,630,"['frag_16_c00001', 'frag_08_c00001']","[[], [6, 7]]",36145.66238250272,56145.66238250272,"[[(5, 1), (1, 3), (2, 4), (3, 5), (4, 6), (6, 8), (7, 9)], [(2, 2), (1, 7)]]"
630,631,"['frag_16_c00001', 'frag_06_c00001']","[[], [7]]",46146.890696786984,56146.890696786984,"[[(4, 1), (7, 2), (2, 4), (1, 5), (5, 7), (6, 8), (3, 9)], [(1, 3), (2, 6)]]"
631,632,"['frag_06_c00001', 'frag_16_c00001']","[[7], []]",46167.41234292503,56167.41234292503,"[[(1, 5), (2, 6)], [(4, 1), (1, 2), (7, 3), (2, 4), (5, 7), (6, 8), (3, 9)]]"
632,633,"['frag_10_c00001', 'frag_16_c00001']","[[7, 6], []]",36171.70213940623,56171.70213940623,"[[(1, 2), (4, 7)], [(4, 1), (7, 3), (6, 4), (1, 5), (5, 6), (2, 8), (3, 9)]]"
633,634,"['frag_10_c00001', 'frag_16_c00001']","[[7, 6], []]",36171.70213940623,56171.70213940623,"[[(1, 2), (4, 7)], [(4, 1), (7, 3), (2, 4), (1, 5), (5, 6), (6, 8), (3, 9)]]"
634,635,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",26202.783699022373,56202.78369902237,"[[(1, 2), (2, 6)], [(4, 1), (1, 3), (6, 4), (7, 5), (5, 7), (2, 8), (3, 9)]]"
635,636,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",26202.783699022373,56202.78369902237,"[[(1, 2), (2, 6)], [(4, 1), (1, 3), (2, 4), (7, 5), (5, 7), (6, 8), (3, 9)]]"
636,637,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6, 8], []]",26206.981436697126,56206.981436697126,"[[(4, 1), (1, 5)], [(1, 2), (3, 3), (2, 4), (5, 6), (4, 7), (6, 8), (7, 9)]]"
637,638,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7, 8], []]",26210.17142538278,56210.17142538278,"[[(3, 2), (5, 7)], [(4, 1), (1, 3), (6, 4), (7, 5), (5, 6), (2, 8), (3, 9)]]"
638,639,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7, 8], []]",26210.17142538281,56210.17142538281,"[[(3, 2), (4, 7)], [(4, 1), (1, 3), (6, 4), (7, 5), (5, 6), (2, 8), (3, 9)]]"
639,640,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7, 8], []]",26210.17142538281,56210.17142538281,"[[(3, 2), (4, 7)], [(4, 1), (1, 3), (2, 4), (7, 5), (5, 6), (6, 8), (3, 9)]]"
640,641,"['frag_10_c00001', 'frag_16_c00001']","[[7, 6], []]",36223.0188667285,56223.0188667285,"[[(4, 1), (1, 3)], [(1, 2), (2, 4), (3, 5), (5, 6), (4, 7), (6, 8), (7, 9)]]"
641,642,"['frag_09_c00001', 'frag_16_c00001']","[[6, 6], []]",36279.62258325596,56279.62258325596,"[[(1, 1), (2, 3)], [(1, 2), (2, 4), (3, 5), (4, 6), (5, 7), (6, 8), (7, 9)]]"
642,643,"['frag_10_c00001', 'frag_16_c00001']","[[7, 6], []]",36279.779150509275,56279.779150509275,"[[(1, 5), (4, 6)], [(5, 1), (7, 2), (1, 3), (2, 4), (4, 7), (6, 8), (3, 9)]]"
643,644,"['frag_16_c00001', 'frag_05_c00001']","[[8], []]",46293.89520091479,56293.89520091479,"[[(1, 3), (6, 4), (3, 5), (4, 7), (2, 8), (7, 9)], [(2, 1), (1, 2), (3, 6)]]"
644,645,"['frag_16_c00001', 'frag_05_c00001']","[[8], []]",46293.89520091479,56293.89520091479,"[[(1, 3), (2, 4), (3, 5), (4, 7), (6, 8), (7, 9)], [(2, 1), (1, 2), (3, 6)]]"
645,646,"['frag_09_c00001', 'frag_16_c00001']","[[6, 6], []]",36311.25211640907,56311.25211640907,"[[(3, 5), (1, 6)], [(4, 1), (7, 2), (1, 3), (2, 4), (5, 7), (6, 8), (3, 9)]]"
646,647,"['frag_16_c00001', 'frag_08_c00001']","[[], [6, 7]]",36322.75371518679,56322.75371518679,"[[(5, 1), (1, 3), (6, 4), (7, 5), (4, 6), (2, 8), (3, 9)], [(2, 2), (1, 7)]]"
647,648,"['frag_16_c00001', 'frag_08_c00001']","[[], [6, 7]]",36322.75371518679,56322.75371518679,"[[(5, 1), (1, 3), (2, 4), (7, 5), (4, 6), (6, 8), (3, 9)], [(2, 2), (1, 7)]]"
648,649,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",26324.758237070404,56324.758237070404,"[[(3, 6), (1, 9)], [(5, 1), (7, 2), (1, 3), (6, 4), (3, 5), (4, 7), (2, 8)]]"
649,650,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",26324.758237070404,56324.758237070404,"[[(3, 6), (1, 9)], [(5, 1), (7, 2), (1, 3), (2, 4), (3, 5), (4, 7), (6, 8)]]"
650,651,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",26359.704343912366,56359.704343912366,"[[(3, 1), (1, 5)], [(1, 2), (7, 3), (2, 4), (4, 6), (5, 7), (6, 8), (3, 9)]]"
651,652,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",26363.5826031263,56363.5826031263,"[[(1, 3), (3, 6)], [(4, 1), (7, 2), (2, 4), (1, 5), (5, 7), (6, 8), (3, 9)]]"
652,653,"['frag_16_c00001', 'frag_05_c00001']","[[], [8]]",46373.542101019586,56373.542101019586,"[[(5, 1), (1, 2), (3, 3), (2, 4), (4, 7), (6, 8), (7, 9)], [(1, 5), (2, 6)]]"
653,654,"['frag_16_c00001', 'frag_05_c00001']","[[], [8]]",46373.542101019615,56373.542101019615,"[[(5, 1), (3, 2), (1, 3), (6, 4), (4, 7), (2, 8), (7, 9)], [(1, 5), (2, 6)]]"
654,655,"['frag_12_c00001', 'frag_16_c00001']","[[7, 6], [8]]",26377.513053240546,56377.513053240546,"[[(2, 1), (3, 6), (1, 9)], [(7, 2), (1, 3), (6, 4), (3, 5), (5, 7), (2, 8)]]"
655,656,"['frag_12_c00001', 'frag_16_c00001']","[[7, 6], [8]]",26377.513053240516,56377.51305324052,"[[(2, 1), (3, 6), (1, 9)], [(7, 2), (1, 3), (2, 4), (3, 5), (5, 7), (6, 8)]]"
656,657,"['frag_04_c00001', 'frag_16_c00001']","[[], []]",56381.48508073931,56381.48508073931,"[[(1, 1), (2, 3)], [(1, 2), (6, 4), (3, 5), (5, 6), (4, 7), (2, 8), (7, 9)]]"
657,658,"['frag_04_c00001', 'frag_16_c00001']","[[], []]",56381.48508073931,56381.48508073931,"[[(1, 1), (2, 3)], [(1, 2), (2, 4), (3, 5), (5, 6), (4, 7), (6, 8), (7, 9)]]"
658,659,"['frag_10_c00001', 'frag_16_c00001']","[[7, 6], []]",36384.61884690798,56384.61884690798,"[[(1, 5), (4, 6)], [(4, 1), (1, 2), (3, 3), (2, 4), (5, 7), (6, 8), (7, 9)]]"
659,660,"['frag_11_c00001', 'frag_16_c00001']","[[7, 8], [6]]",26391.72277127253,56391.72277127253,"[[(3, 2), (1, 5), (4, 6)], [(4, 1), (1, 3), (2, 4), (5, 7), (6, 8), (3, 9)]]"
660,661,"['frag_16_c00001', 'frag_05_c00001']","[[], [8]]",46393.376394444145,56393.376394444145,"[[(4, 1), (7, 2), (1, 3), (6, 4), (3, 5), (5, 6), (2, 8)], [(2, 7), (1, 9)]]"
661,662,"['frag_16_c00001', 'frag_05_c00001']","[[], [8]]",46393.376394444145,56393.376394444145,"[[(4, 1), (7, 2), (1, 3), (2, 4), (3, 5), (5, 6), (6, 8)], [(2, 7), (1, 9)]]"
662,663,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6, 8], []]",26397.46779344458,56397.46779344458,"[[(4, 7), (1, 9)], [(4, 1), (7, 2), (1, 3), (2, 4), (3, 5), (5, 6), (6, 8)]]"
663,664,"['frag_10_c00001', 'frag_16_c00001']","[[7, 6], []]",36400.110199412535,56400.110199412535,"[[(4, 1), (1, 3)], [(1, 2), (2, 4), (7, 5), (5, 6), (4, 7), (6, 8), (3, 9)]]"
664,665,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6], [8]]",26403.57763077473,56403.57763077473,"[[(4, 1), (5, 6), (1, 9)], [(1, 2), (3, 3), (2, 4), (7, 5), (5, 7), (6, 8)]]"
665,666,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6, 8], []]",26411.09652191936,56411.09652191936,"[[(4, 1), (1, 9)], [(1, 2), (7, 3), (2, 4), (3, 5), (5, 6), (4, 7), (6, 8)]]"
666,667,"['frag_16_c00001', 'frag_08_c00001']","[[], [6, 7]]",36435.706852765026,56435.706852765026,"[[(4, 1), (7, 3), (6, 4), (1, 5), (5, 6), (2, 8), (3, 9)], [(2, 2), (1, 7)]]"
667,668,"['frag_16_c00001', 'frag_08_c00001']","[[], [6, 7]]",36435.706852765026,56435.706852765026,"[[(4, 1), (7, 3), (2, 4), (1, 5), (5, 6), (6, 8), (3, 9)], [(2, 2), (1, 7)]]"
668,669,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",26441.11075617111,56441.11075617111,"[[(1, 2), (3, 6)], [(5, 1), (7, 3), (6, 4), (1, 5), (4, 7), (2, 8), (3, 9)]]"
669,670,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",26441.11075617111,56441.11075617111,"[[(1, 2), (3, 6)], [(5, 1), (7, 3), (2, 4), (1, 5), (4, 7), (6, 8), (3, 9)]]"
670,671,"['frag_09_c00001', 'frag_16_c00001']","[[6, 6], []]",36456.713915939996,56456.713915939996,"[[(1, 1), (2, 3)], [(1, 2), (2, 4), (7, 5), (4, 6), (5, 7), (6, 8), (3, 9)]]"
671,672,"['frag_16_c00001', 'frag_05_c00001']","[[], [8]]",46462.40168099236,56462.40168099236,"[[(5, 1), (1, 2), (7, 3), (2, 4), (3, 5), (4, 7), (6, 8)], [(2, 6), (1, 9)]]"
672,673,"['frag_16_c00001', 'frag_05_c00001']","[[], [8]]",46462.401680992334,56462.401680992334,"[[(5, 1), (1, 2), (7, 3), (6, 4), (3, 5), (4, 7), (2, 8)], [(2, 6), (1, 9)]]"
673,674,"['frag_16_c00001', 'frag_05_c00001']","[[8], []]",46470.98653359883,56470.98653359883,"[[(1, 3), (6, 4), (7, 5), (4, 7), (2, 8), (3, 9)], [(2, 1), (1, 2), (3, 6)]]"
674,675,"['frag_16_c00001', 'frag_05_c00001']","[[8], []]",46470.98653359883,56470.98653359883,"[[(1, 3), (2, 4), (7, 5), (4, 7), (6, 8), (3, 9)], [(2, 1), (1, 2), (3, 6)]]"
675,676,"['frag_10_c00001', 'frag_16_c00001']","[[7, 6], []]",36477.23385128216,56477.23385128216,"[[(4, 6), (1, 9)], [(4, 1), (1, 2), (7, 3), (2, 4), (3, 5), (5, 7), (6, 8)]]"
676,677,"['frag_11_c00001', 'frag_16_c00001']","[[7, 8], [6]]",26493.223624768696,56493.223624768696,"[[(5, 1), (3, 2), (1, 3)], [(2, 4), (3, 5), (4, 6), (5, 7), (6, 8), (1, 9)]]"
677,678,"['frag_11_c00001', 'frag_16_c00001']","[[7, 8], [6]]",26493.223624768667,56493.22362476867,"[[(5, 1), (3, 2), (1, 3)], [(2, 4), (1, 5), (4, 6), (5, 7), (6, 8), (3, 9)]]"
678,679,"['frag_11_c00001', 'frag_16_c00001']","[[7, 8], [6]]",26493.223624768667,56493.22362476867,"[[(4, 1), (3, 2), (1, 3)], [(2, 4), (1, 5), (4, 6), (5, 7), (6, 8), (3, 9)]]"
679,680,"['frag_12_c00001', 'frag_16_c00001']","[[7, 6], [8]]",26493.865572341252,56493.86557234125,"[[(2, 1), (1, 2), (3, 6)], [(7, 3), (6, 4), (1, 5), (5, 7), (2, 8), (3, 9)]]"
680,681,"['frag_12_c00001', 'frag_16_c00001']","[[7, 6], [8]]",26493.865572341252,56493.86557234125,"[[(2, 1), (1, 2), (3, 6)], [(7, 3), (2, 4), (1, 5), (5, 7), (6, 8), (3, 9)]]"
681,682,"['frag_16_c00001', 'frag_08_c00001']","[[], [6, 7]]",36494.59842265054,56494.59842265054,"[[(5, 1), (7, 2), (1, 3), (6, 4), (4, 7), (2, 8), (3, 9)], [(2, 5), (1, 6)]]"
682,683,"['frag_16_c00001', 'frag_08_c00001']","[[], [6, 7]]",36494.59842265054,56494.59842265054,"[[(5, 1), (7, 2), (1, 3), (2, 4), (4, 7), (6, 8), (3, 9)], [(2, 5), (1, 6)]]"
683,684,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",26518.607563482627,56518.60756348263,"[[(3, 1), (1, 3)], [(7, 2), (2, 4), (1, 5), (5, 6), (4, 7), (6, 8), (3, 9)]]"
684,685,"['frag_16_c00001', 'frag_08_c00001']","[[], [6, 7]]",36528.687964704324,56528.687964704324,"[[(1, 2), (2, 4), (3, 5), (5, 6), (4, 7), (6, 8), (7, 9)], [(1, 1), (2, 3)]]"
685,686,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7, 8], []]",26555.20251953855,56555.20251953855,"[[(3, 2), (4, 7)], [(5, 1), (1, 3), (6, 4), (3, 5), (4, 6), (2, 8), (7, 9)]]"
686,687,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7, 8], []]",26555.20251953855,56555.20251953855,"[[(3, 2), (4, 7)], [(5, 1), (1, 3), (2, 4), (3, 5), (4, 6), (6, 8), (7, 9)]]"
687,688,"['frag_04_c00001', 'frag_16_c00001']","[[], []]",56558.57641342335,56558.57641342335,"[[(1, 1), (2, 3)], [(1, 2), (6, 4), (7, 5), (5, 6), (4, 7), (2, 8), (3, 9)]]"
688,689,"['frag_04_c00001', 'frag_16_c00001']","[[], []]",56558.57641342332,56558.57641342332,"[[(1, 1), (2, 3)], [(1, 2), (2, 4), (7, 5), (5, 6), (4, 7), (6, 8), (3, 9)]]"
689,690,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",26564.067644279916,56564.067644279916,"[[(5, 2), (3, 6)], [(4, 1), (7, 3), (6, 4), (1, 5), (5, 7), (2, 8), (3, 9)]]"
690,691,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",26564.067644279887,56564.06764427989,"[[(5, 2), (3, 6)], [(4, 1), (7, 3), (2, 4), (1, 5), (5, 7), (6, 8), (3, 9)]]"
691,692,"['frag_16_c00001', 'frag_08_c00001']","[[], [6, 7]]",36599.43811904924,56599.43811904924,"[[(4, 1), (1, 2), (3, 3), (2, 4), (5, 7), (6, 8), (7, 9)], [(2, 5), (1, 6)]]"
692,693,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",26606.689266153146,56606.689266153146,"[[(3, 6), (1, 9)], [(4, 1), (1, 2), (3, 3), (6, 4), (7, 5), (5, 7), (2, 8)]]"
693,694,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",26606.689266153146,56606.689266153146,"[[(3, 6), (1, 9)], [(4, 1), (1, 2), (3, 3), (2, 4), (7, 5), (5, 7), (6, 8)]]"
694,695,"['frag_04_c00001', 'frag_16_c00001']","[[], []]",56634.660783750674,56634.660783750674,"[[(2, 2), (1, 7)], [(5, 1), (7, 3), (2, 4), (1, 5), (4, 6), (6, 8), (3, 9)]]"
695,696,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",26640.25403900756,56640.25403900756,"[[(2, 1), (1, 5)], [(1, 2), (3, 3), (2, 4), (4, 6), (5, 7), (6, 8), (7, 9)]]"
696,697,"['frag_10_c00001', 'frag_16_c00001']","[[7], [6]]",36659.29366430035,56659.29366430035,"[[(4, 1), (3, 2), (1, 9)], [(1, 3), (6, 4), (3, 5), (5, 6), (4, 7), (2, 8)]]"
697,698,"['frag_10_c00001', 'frag_16_c00001']","[[7], [6]]",36659.29366430035,56659.29366430035,"[[(4, 1), (3, 2), (1, 9)], [(1, 3), (2, 4), (3, 5), (5, 6), (4, 7), (6, 8)]]"
698,699,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6, 8], []]",26663.99878141546,56663.99878141546,"[[(1, 5), (4, 6)], [(4, 1), (1, 2), (7, 3), (2, 4), (5, 7), (6, 8), (3, 9)]]"
699,700,"['frag_16_c00001', 'frag_08_c00001']","[[], [6, 7]]",36691.98355938407,56691.98355938407,"[[(4, 1), (1, 2), (7, 3), (2, 4), (3, 5), (5, 7), (6, 8)], [(1, 6), (2, 9)]]"
700,701,"['frag_10_c00001', 'frag_16_c00001']","[[7, 6], []]",36693.82456624601,56693.82456624601,"[[(1, 2), (4, 7)], [(5, 1), (7, 3), (6, 4), (1, 5), (4, 6), (2, 8), (3, 9)]]"
701,702,"['frag_10_c00001', 'frag_16_c00001']","[[7, 6], []]",36693.82456624601,56693.82456624601,"[[(1, 2), (4, 7)], [(5, 1), (7, 3), (2, 4), (1, 5), (4, 6), (6, 8), (3, 9)]]"
702,703,"['frag_16_c00001', 'frag_08_c00001']","[[], [6, 7]]",36705.77929738836,56705.77929738836,"[[(1, 2), (2, 4), (7, 5), (5, 6), (4, 7), (6, 8), (3, 9)], [(1, 1), (2, 3)]]"
703,704,"['frag_04_c00001', 'frag_01_c00001', 'frag_16_c00001']","[[8], [], []]",46712.407684207836,56712.407684207836,"[[(2, 2)], [(1, 1)], [(1, 3), (6, 4), (3, 5), (4, 6), (5, 7), (2, 8), (7, 9)]]"
704,705,"['frag_04_c00001', 'frag_01_c00001', 'frag_16_c00001']","[[8], [], []]",46712.407684207894,56712.407684207894,"[[(2, 2)], [(1, 1)], [(1, 3), (2, 4), (3, 5), (4, 6), (5, 7), (6, 8), (7, 9)]]"
705,706,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",26719.092604636215,56719.092604636215,"[[(3, 1), (5, 2)], [(7, 3), (6, 4), (1, 5), (5, 6), (4, 7), (2, 8), (3, 9)]]"
706,707,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",26719.092604636215,56719.092604636215,"[[(3, 1), (5, 2)], [(7, 3), (2, 4), (1, 5), (5, 6), (4, 7), (6, 8), (3, 9)]]"
707,708,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",26721.506744339713,56721.50674433971,"[[(2, 6), (1, 9)], [(4, 1), (7, 2), (1, 3), (6, 4), (3, 5), (5, 7), (2, 8)]]"
708,709,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",26721.506744339713,56721.50674433971,"[[(2, 6), (1, 9)], [(4, 1), (7, 2), (1, 3), (2, 4), (3, 5), (5, 7), (6, 8)]]"
709,710,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7, 8], []]",26732.29385222259,56732.29385222259,"[[(3, 2), (4, 7)], [(5, 1), (1, 3), (6, 4), (7, 5), (4, 6), (2, 8), (3, 9)]]"
710,711,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7, 8], []]",26732.29385222259,56732.29385222259,"[[(3, 2), (4, 7)], [(5, 1), (1, 3), (2, 4), (7, 5), (4, 6), (6, 8), (3, 9)]]"
711,712,"['frag_10_c00001', 'frag_16_c00001']","[[7, 6], []]",36733.37584903848,56733.37584903848,"[[(1, 3), (4, 6)], [(4, 1), (7, 2), (2, 4), (1, 5), (5, 7), (6, 8), (3, 9)]]"
712,713,"['frag_11_c00001', 'frag_16_c00001']","[[7, 8], [6]]",26736.698322481447,56736.69832248145,"[[(5, 1), (3, 2), (1, 9)], [(1, 3), (2, 4), (7, 5), (4, 6), (5, 7), (6, 8)]]"
713,714,"['frag_11_c00001', 'frag_16_c00001']","[[7, 8], [6]]",26736.698322481447,56736.69832248145,"[[(4, 1), (3, 2), (1, 9)], [(1, 3), (2, 4), (7, 5), (4, 6), (5, 7), (6, 8)]]"
714,715,"['frag_11_c00001', 'frag_16_c00001']","[[7, 8], [6]]",26746.87232365631,56746.87232365631,"[[(4, 1), (3, 2), (1, 5)], [(1, 3), (2, 4), (5, 6), (4, 7), (6, 8), (3, 9)]]"
715,716,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",26747.879680344457,56747.87968034446,"[[(2, 1), (1, 9)], [(1, 2), (7, 3), (6, 4), (3, 5), (4, 6), (5, 7), (2, 8)]]"
716,717,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",26747.879680344457,56747.87968034446,"[[(2, 1), (1, 9)], [(1, 2), (7, 3), (2, 4), (3, 5), (4, 6), (5, 7), (6, 8)]]"
717,718,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",26761.714226509474,56761.71422650947,"[[(3, 1), (1, 9)], [(1, 2), (3, 3), (6, 4), (7, 5), (5, 6), (4, 7), (2, 8)]]"
718,719,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",26761.714226509474,56761.71422650947,"[[(3, 1), (1, 9)], [(1, 2), (3, 3), (2, 4), (7, 5), (5, 6), (4, 7), (6, 8)]]"
719,720,"['frag_11_c00001', 'frag_16_c00001']","[[7], [8, 6]]",26766.377185049874,56766.377185049874,"[[(4, 1), (3, 2), (5, 6), (1, 9)], [(1, 3), (2, 4), (3, 5), (5, 7), (6, 8)]]"
720,721,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7], [8]]",26800.10417678018,56800.10417678018,"[[(4, 1), (3, 2), (5, 7)], [(1, 3), (6, 4), (3, 5), (4, 6), (2, 8), (7, 9)]]"
721,722,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7], [8]]",26800.10417678021,56800.10417678021,"[[(4, 1), (3, 2), (5, 7)], [(1, 3), (2, 4), (3, 5), (4, 6), (6, 8), (7, 9)]]"
722,723,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6], [8]]",26834.5381099706,56834.5381099706,"[[(4, 1), (1, 5), (5, 6)], [(1, 2), (3, 3), (2, 4), (5, 7), (6, 8), (7, 9)]]"
723,724,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",26837.85926344042,56837.85926344042,"[[(1, 2), (2, 6)], [(4, 1), (7, 3), (6, 4), (1, 5), (5, 7), (2, 8), (3, 9)]]"
