,SolN,Fragments,ObjValNoPen,ObjValWithPen
170,171,"['frag_01_c00001', 'frag_04_c00001', 'frag_05_c00001']",2132.9751516324504,3132.9751516324504
171,172,"['frag_01_c00001', 'frag_04_c00001', 'frag_05_c00001']",2132.9751516324504,3132.9751516324504
172,173,"['frag_01_c00001', 'frag_04_c00001', 'frag_05_c00001']",2132.9751516324504,3132.9751516324504
173,174,"['frag_01_c00001', 'frag_04_c00001', 'frag_05_c00001']",2132.9751516324504,3132.9751516324504
174,175,"['frag_01_c00001', 'frag_04_c00001', 'frag_05_c00001']",2132.9751516324504,3132.9751516324504
175,176,"['frag_01_c00001', 'frag_04_c00001', 'frag_05_c00001']",2132.9751516324504,3132.9751516324504
176,177,"['frag_03_c00001', 'frag_16_c00001']",450.17483326495494,3450.174833264955
177,178,"['frag_03_c00001', 'frag_16_c00001']",450.17483326495494,3450.174833264955
178,179,"['frag_03_c00001', 'frag_16_c00001']",450.17483326495494,3450.174833264955
179,180,"['frag_03_c00001', 'frag_16_c00001']",450.17483326495494,3450.174833264955
180,181,"['frag_02_c00001', 'frag_11_c00001']",526.669310906058,3526.669310906058
181,182,"['frag_02_c00001', 'frag_11_c00001']",526.669310906058,3526.669310906058
182,183,"['frag_02_c00001', 'frag_11_c00001']",526.669310906058,3526.669310906058
183,184,"['frag_02_c00001', 'frag_11_c00001']",526.669310906058,3526.669310906058
184,185,"['frag_02_c00001', 'frag_12_c00001']",527.3907622731367,3527.3907622731367
185,186,"['frag_02_c00001', 'frag_12_c00001']",527.3907622731367,3527.3907622731367
186,187,"['frag_02_c00001', 'frag_12_c00001']",527.3907622731367,3527.3907622731367
187,188,"['frag_02_c00001', 'frag_12_c00001']",527.3907622731367,3527.3907622731367
188,189,"['frag_03_c00001', 'frag_14_c00001']",539.3979539640404,3539.3979539640404
189,190,"['frag_03_c00001', 'frag_14_c00001']",539.3979539640404,3539.3979539640404
190,191,"['frag_03_c00001', 'frag_14_c00001']",539.3979539640404,3539.3979539640404
191,192,"['frag_03_c00001', 'frag_14_c00001']",539.3979539640404,3539.3979539640404
192,193,"['frag_04_c00001', 'frag_15_c00001']",585.8979236888481,3585.897923688848
193,194,"['frag_04_c00001', 'frag_15_c00001']",585.8979236888481,3585.897923688848
194,195,"['frag_04_c00001', 'frag_15_c00001']",585.8979236888481,3585.897923688848
195,196,"['frag_04_c00001', 'frag_15_c00001']",585.8979236888481,3585.897923688848
196,197,"['frag_02_c00001', 'frag_07_c00001']",602.8239521013256,3602.8239521013256
197,198,"['frag_02_c00001', 'frag_07_c00001']",602.8239521013256,3602.8239521013256
198,199,"['frag_02_c00001', 'frag_07_c00001']",602.8239521013256,3602.8239521013256
199,200,"['frag_02_c00001', 'frag_07_c00001']",602.8239521013256,3602.8239521013256
200,201,"['frag_04_c00001', 'frag_13_c00001']",624.1161268234027,3624.1161268234027
201,202,"['frag_04_c00001', 'frag_13_c00001']",624.1161268234027,3624.1161268234027
202,203,"['frag_04_c00001', 'frag_13_c00001']",624.1161268234027,3624.1161268234027
203,204,"['frag_04_c00001', 'frag_13_c00001']",624.1161268234027,3624.1161268234027
204,205,"['frag_02_c00001', 'frag_09_c00001']",648.2231955431125,3648.2231955431125
205,206,"['frag_02_c00001', 'frag_09_c00001']",648.2231955431125,3648.2231955431125
206,207,"['frag_02_c00001', 'frag_09_c00001']",648.2231955431125,3648.2231955431125
207,208,"['frag_02_c00001', 'frag_09_c00001']",648.2231955431125,3648.2231955431125
208,209,"['frag_01_c00001', 'frag_03_c00001', 'frag_03_c00001']",1676.4892456512898,3676.48924565129
209,210,"['frag_01_c00001', 'frag_03_c00001', 'frag_03_c00001']",1676.4892456512898,3676.48924565129
210,211,"['frag_01_c00001', 'frag_02_c00001', 'frag_04_c00001']",1716.6371559918243,3716.6371559918243
211,212,"['frag_01_c00001', 'frag_02_c00001', 'frag_04_c00001']",1716.6371559918243,3716.6371559918243
212,213,"['frag_01_c00001', 'frag_02_c00001', 'frag_04_c00001']",1716.6371559918243,3716.6371559918243
213,214,"['frag_01_c00001', 'frag_02_c00001', 'frag_04_c00001']",1716.6371559918243,3716.6371559918243
214,215,"['frag_01_c00001', 'frag_02_c00001', 'frag_04_c00001']",1716.6371559918243,3716.6371559918243
215,216,"['frag_01_c00001', 'frag_02_c00001', 'frag_04_c00001']",1716.6371559918243,3716.6371559918243
216,217,"['frag_01_c00001', 'frag_02_c00001', 'frag_04_c00001']",1716.6371559918243,3716.6371559918243
217,218,"['frag_01_c00001', 'frag_02_c00001', 'frag_04_c00001']",1716.6371559918243,3716.6371559918243
218,219,"['frag_06_c00001', 'frag_07_c00001']",727.6342797402358,3727.634279740236
219,220,"['frag_06_c00001', 'frag_07_c00001']",727.6342797402358,3727.634279740236
220,221,"['frag_06_c00001', 'frag_07_c00001']",727.6342797402358,3727.634279740236
221,222,"['frag_06_c00001', 'frag_07_c00001']",727.6342797402358,3727.634279740236
222,223,"['frag_01_c00001', 'frag_03_c00001', 'frag_05_c00001']",1810.1625580931486,3810.1625580931486
223,224,"['frag_01_c00001', 'frag_03_c00001', 'frag_05_c00001']",1810.1625580931486,3810.1625580931486
224,225,"['frag_01_c00001', 'frag_03_c00001', 'frag_05_c00001']",1810.1625580931486,3810.1625580931486
225,226,"['frag_01_c00001', 'frag_03_c00001', 'frag_05_c00001']",1810.1625580931486,3810.1625580931486
226,227,"['frag_01_c00001', 'frag_03_c00001', 'frag_05_c00001']",1810.1625580931486,3810.1625580931486
227,228,"['frag_01_c00001', 'frag_03_c00001', 'frag_05_c00001']",1810.1625580931486,3810.1625580931486
228,229,"['frag_01_c00001', 'frag_03_c00001', 'frag_05_c00001']",1810.1625580931486,3810.1625580931486
229,230,"['frag_01_c00001', 'frag_03_c00001', 'frag_05_c00001']",1810.1625580931486,3810.1625580931486
230,231,"['frag_06_c00001', 'frag_09_c00001']",823.9602514122053,3823.9602514122053
231,232,"['frag_06_c00001', 'frag_09_c00001']",823.9602514122053,3823.9602514122053
232,233,"['frag_06_c00001', 'frag_09_c00001']",823.9602514122053,3823.9602514122053
233,234,"['frag_06_c00001', 'frag_09_c00001']",823.9602514122053,3823.9602514122053
234,235,"['frag_05_c00001', 'frag_16_c00001']",841.4145922148382,3841.414592214838
235,236,"['frag_05_c00001', 'frag_16_c00001']",841.4145922148382,3841.414592214838
236,237,"['frag_05_c00001', 'frag_16_c00001']",841.4145922148382,3841.414592214838
237,238,"['frag_05_c00001', 'frag_16_c00001']",841.4145922148382,3841.414592214838
238,239,"['frag_06_c00001', 'frag_12_c00001']",850.6712101367557,3850.6712101367557
239,240,"['frag_06_c00001', 'frag_12_c00001']",850.6712101367557,3850.6712101367557
240,241,"['frag_06_c00001', 'frag_12_c00001']",850.6712101367557,3850.6712101367557
241,242,"['frag_06_c00001', 'frag_12_c00001']",850.6712101367557,3850.6712101367557
242,243,"['frag_06_c00001', 'frag_11_c00001']",851.1154653259382,3851.115465325938
243,244,"['frag_06_c00001', 'frag_11_c00001']",851.1154653259382,3851.115465325938
244,245,"['frag_06_c00001', 'frag_11_c00001']",851.11546532594,3851.11546532594
245,246,"['frag_06_c00001', 'frag_11_c00001']",851.11546532594,3851.11546532594
246,247,"['frag_10_c00001', 'frag_10_c00001']",876.8943066675765,3876.8943066675765
247,248,"['frag_08_c00001', 'frag_10_c00001']",877.3933217843314,3877.3933217843314
248,249,"['frag_08_c00001', 'frag_10_c00001']",877.3933217843314,3877.3933217843314
249,250,"['frag_08_c00001', 'frag_10_c00001']",877.3933217843314,3877.3933217843314
250,251,"['frag_08_c00001', 'frag_10_c00001']",877.3933217843314,3877.3933217843314
251,252,"['frag_08_c00001', 'frag_08_c00001']",877.895133397029,3877.895133397029
252,253,"['frag_01_c00001', 'frag_01_c00001', 'frag_10_c00001']",1909.2561047325144,3909.2561047325144
253,254,"['frag_01_c00001', 'frag_01_c00001', 'frag_10_c00001']",1909.2561047325144,3909.2561047325144
254,255,"['frag_01_c00001', 'frag_01_c00001', 'frag_08_c00001']",1910.082049738874,3910.082049738874
255,256,"['frag_01_c00001', 'frag_01_c00001', 'frag_08_c00001']",1910.082049738874,3910.082049738874
256,257,"['frag_05_c00001', 'frag_14_c00001']",924.3183299027514,3924.3183299027514
257,258,"['frag_05_c00001', 'frag_14_c00001']",924.3183299027514,3924.3183299027514
258,259,"['frag_05_c00001', 'frag_14_c00001']",924.3183299027514,3924.3183299027514
259,260,"['frag_05_c00001', 'frag_14_c00001']",924.3183299027514,3924.3183299027514
260,261,"['frag_03_c00001', 'frag_04_c00001', 'frag_04_c00001']",2019.68079079557,4019.68079079557
261,262,"['frag_03_c00001', 'frag_04_c00001', 'frag_04_c00001']",2019.68079079557,4019.68079079557
262,263,"['frag_01_c00001', 'frag_04_c00001', 'frag_06_c00001']",2060.5579330649107,4060.5579330649107
263,264,"['frag_01_c00001', 'frag_04_c00001', 'frag_06_c00001']",2060.5579330649107,4060.5579330649107
264,265,"['frag_01_c00001', 'frag_04_c00001', 'frag_06_c00001']",2060.5579330649107,4060.5579330649107
265,266,"['frag_01_c00001', 'frag_04_c00001', 'frag_06_c00001']",2060.5579330649107,4060.5579330649107
266,267,"['frag_01_c00001', 'frag_04_c00001', 'frag_06_c00001']",2060.5579330649107,4060.5579330649107
267,268,"['frag_01_c00001', 'frag_04_c00001', 'frag_06_c00001']",2060.5579330649107,4060.5579330649107
268,269,"['frag_01_c00001', 'frag_04_c00001', 'frag_06_c00001']",2060.5579330649125,4060.5579330649125
269,270,"['frag_01_c00001', 'frag_04_c00001', 'frag_06_c00001']",2060.5579330649125,4060.5579330649125
270,271,"['frag_01_c00001', 'frag_05_c00001', 'frag_05_c00001']",2297.4457802200304,4297.44578022003
271,272,"['frag_01_c00001', 'frag_05_c00001', 'frag_05_c00001']",2297.4457802200304,4297.44578022003
272,273,"['frag_02_c00001', 'frag_16_c00001']",358.7484296456005,4358.7484296456005
273,274,"['frag_02_c00001', 'frag_16_c00001']",358.7484296456005,4358.7484296456005
274,275,"['frag_02_c00001', 'frag_16_c00001']",358.7484296456005,4358.7484296456005
275,276,"['frag_02_c00001', 'frag_16_c00001']",358.7484296456005,4358.7484296456005
276,277,"['frag_04_c00001', 'frag_04_c00001', 'frag_05_c00001']",2360.637911745611,4360.637911745611
277,278,"['frag_04_c00001', 'frag_04_c00001', 'frag_05_c00001']",2360.637911745611,4360.637911745611
278,279,"['frag_03_c00001', 'frag_15_c00001']",435.02392870371114,4435.023928703711
279,280,"['frag_03_c00001', 'frag_15_c00001']",435.02392870371114,4435.023928703711
280,281,"['frag_03_c00001', 'frag_15_c00001']",435.02392870371295,4435.023928703713
281,282,"['frag_03_c00001', 'frag_15_c00001']",435.02392870371295,4435.023928703713
282,283,"['frag_02_c00001', 'frag_14_c00001']",447.45225770437173,4447.452257704372
283,284,"['frag_02_c00001', 'frag_14_c00001']",447.45225770437173,4447.452257704372
