,SolN,Fragments,ObjValNoPen,ObjValWithPen
139,140,"['frag_01_c00001', 'frag_05_c00001', 'frag_13_c00001']",0.2980161210911785,1.2980161210911785
140,141,"['frag_02_c00001', 'frag_08_c00001', 'frag_10_c00001']",0.3175503310112262,1.3175503310112262
141,142,"['frag_02_c00001', 'frag_04_c00001', 'frag_13_c00001']",0.31957420890099897,1.319574208900999
142,143,"['frag_02_c00001', 'frag_03_c00001', 'frag_14_c00001']",0.3280995721714639,1.328099572171464
143,144,"['frag_02_c00001', 'frag_04_c00001', 'frag_14_c00001']",0.3353119892725527,1.3353119892725527
144,145,"['frag_02_c00001', 'frag_07_c00001', 'frag_10_c00001']",0.3417372568905961,1.341737256890596
145,146,"['frag_02_c00001', 'frag_07_c00001', 'frag_08_c00001']",0.3431931365481411,1.343193136548141
146,147,"['frag_01_c00001', 'frag_04_c00001', 'frag_15_c00001']",0.3441867105409653,1.3441867105409653
147,148,"['frag_02_c00001', 'frag_03_c00001', 'frag_13_c00001']",0.3547518863384749,1.3547518863384749
148,149,"['frag_01_c00001', 'frag_05_c00001', 'frag_14_c00001']",0.36324074064667755,1.3632407406466776
149,150,"['frag_01_c00001', 'frag_03_c00001', 'frag_06_c00001', 'frag_07_c00001']",0.38093726014482954,1.3809372601448295
150,151,"['frag_01_c00001', 'frag_03_c00001', 'frag_06_c00001', 'frag_08_c00001']",0.38503061641545067,1.3850306164154507
151,152,"['frag_01_c00001', 'frag_03_c00001', 'frag_06_c00001', 'frag_10_c00001']",0.3894106771009014,1.3894106771009014
152,153,"['frag_01_c00001', 'frag_03_c00001', 'frag_05_c00001', 'frag_07_c00001']",0.3945918439441325,1.3945918439441325
153,154,"['frag_01_c00001', 'frag_03_c00001', 'frag_06_c00001', 'frag_09_c00001']",0.40078948018196314,1.4007894801819631
154,155,"['frag_03_c00001', 'frag_04_c00001', 'frag_05_c00001', 'frag_06_c00001']",0.40788859348748296,1.407888593487483
155,156,"['frag_01_c00001', 'frag_02_c00001', 'frag_06_c00001', 'frag_07_c00001']",0.41344239534953786,1.4134423953495379
156,157,"['frag_02_c00001', 'frag_09_c00001', 'frag_10_c00001']",0.4159925981455981,1.415992598145598
157,158,"['frag_02_c00001', 'frag_08_c00001', 'frag_09_c00001']",0.4199557430461809,1.4199557430461809
158,159,"['frag_01_c00001', 'frag_04_c00001', 'frag_06_c00001', 'frag_07_c00001']",0.42135825136595173,1.4213582513659517
159,160,"['frag_02_c00001', 'frag_07_c00001', 'frag_09_c00001']",0.4265365989669476,1.4265365989669476
160,161,"['frag_01_c00001', 'frag_02_c00001', 'frag_03_c00001', 'frag_12_c00001']",0.4317462174104101,1.43174621741041
161,162,"['frag_01_c00001', 'frag_02_c00001', 'frag_03_c00001', 'frag_11_c00001']",0.4337130989152431,1.4337130989152431
162,163,"['frag_01_c00001', 'frag_03_c00001', 'frag_05_c00001', 'frag_08_c00001']",0.443417650321706,1.443417650321706
163,164,"['frag_01_c00001', 'frag_03_c00001', 'frag_04_c00001', 'frag_12_c00001']",0.445817145047549,1.445817145047549
164,165,"['frag_01_c00001', 'frag_03_c00001', 'frag_05_c00001', 'frag_10_c00001']",0.4466666697535633,1.4466666697535633
165,166,"['frag_01_c00001', 'frag_03_c00001', 'frag_04_c00001', 'frag_11_c00001']",0.4473220865731893,1.4473220865731893
166,167,"['frag_01_c00001', 'frag_02_c00001', 'frag_06_c00001', 'frag_10_c00001']",0.44987347637554365,1.4498734763755436
167,168,"['frag_01_c00001', 'frag_02_c00001', 'frag_06_c00001', 'frag_08_c00001']",0.4500448148303793,1.4500448148303793
168,169,"['frag_01_c00001', 'frag_02_c00001', 'frag_05_c00001', 'frag_07_c00001']",0.4711619657311772,1.4711619657311772
169,170,"['frag_02_c00001', 'frag_03_c00001', 'frag_05_c00001', 'frag_06_c00001']",0.4732982832613608,1.4732982832613608
170,171,"['frag_01_c00001', 'frag_03_c00001', 'frag_05_c00001', 'frag_09_c00001']",0.4812316119341684,1.4812316119341684
171,172,"['frag_01_c00001', 'frag_04_c00001', 'frag_06_c00001', 'frag_08_c00001']",0.4908618426986191,1.490861842698619
172,173,"['frag_01_c00001', 'frag_04_c00001', 'frag_06_c00001', 'frag_10_c00001']",0.4933455217069014,1.4933455217069014
173,174,"['frag_01_c00001', 'frag_04_c00001', 'frag_05_c00001', 'frag_07_c00001']",0.5250230252517429,1.525023025251743
174,175,"['frag_01_c00001', 'frag_02_c00001', 'frag_06_c00001', 'frag_09_c00001']",0.5329193182403227,1.5329193182403227
175,176,"['frag_01_c00001', 'frag_04_c00001', 'frag_06_c00001', 'frag_09_c00001']",0.5392430648494191,1.539243064849419
176,177,"['frag_02_c00001', 'frag_04_c00001', 'frag_05_c00001', 'frag_06_c00001']",0.5440223592769406,1.5440223592769406
177,178,"['frag_01_c00001', 'frag_02_c00001', 'frag_05_c00001', 'frag_10_c00001']",0.5511944556105401,1.5511944556105401
178,179,"['frag_01_c00001', 'frag_02_c00001', 'frag_05_c00001', 'frag_08_c00001']",0.552496835318971,1.552496835318971
179,180,"['frag_01_c00001', 'frag_02_c00001', 'frag_04_c00001', 'frag_12_c00001']",0.5664196730709765,1.5664196730709765
180,181,"['frag_01_c00001', 'frag_02_c00001', 'frag_04_c00001', 'frag_11_c00001']",0.5668009381707595,1.5668009381707595
181,182,"['frag_02_c00001', 'frag_03_c00001', 'frag_04_c00001', 'frag_08_c00001']",0.5835560774915542,1.5835560774915542
182,183,"['frag_02_c00001', 'frag_03_c00001', 'frag_04_c00001', 'frag_10_c00001']",0.5844738066780781,1.5844738066780781
183,184,"['frag_02_c00001', 'frag_03_c00001', 'frag_04_c00001', 'frag_07_c00001']",0.6065866201673185,1.6065866201673185
184,185,"['frag_01_c00001', 'frag_04_c00001', 'frag_05_c00001', 'frag_08_c00001']",0.6392590666913591,1.6392590666913591
185,186,"['frag_01_c00001', 'frag_04_c00001', 'frag_05_c00001', 'frag_10_c00001']",0.640611704446048,1.640611704446048
186,187,"['frag_01_c00001', 'frag_02_c00001', 'frag_05_c00001', 'frag_09_c00001']",0.6574264365748661,1.657426436574866
187,188,"['frag_02_c00001', 'frag_03_c00001', 'frag_04_c00001', 'frag_09_c00001']",0.6967671367621833,1.6967671367621833
188,189,"['frag_01_c00001', 'frag_04_c00001', 'frag_05_c00001', 'frag_09_c00001']",0.7096953866881108,1.7096953866881108
189,190,"['frag_01_c00001', 'frag_02_c00001', 'frag_03_c00001', 'frag_04_c00001', 'frag_06_c00001']",0.765726966315496,1.765726966315496
190,191,"['frag_01_c00001', 'frag_02_c00001', 'frag_03_c00001', 'frag_04_c00001', 'frag_05_c00001']",0.8699106132419896,1.8699106132419896
191,192,"['frag_12_c00001', 'frag_13_c00001']",0.04577462152854039,2.0457746215285404
192,193,"['frag_11_c00001', 'frag_13_c00001']",0.04667845792938152,2.0466784579293815
193,194,"['frag_08_c00001', 'frag_16_c00001']",0.04833330685790038,2.0483333068579004
194,195,"['frag_08_c00001', 'frag_15_c00001']",0.049439342467549,2.049439342467549
195,196,"['frag_12_c00001', 'frag_14_c00001']",0.05020654329715768,2.0502065432971577
196,197,"['frag_10_c00001', 'frag_16_c00001']",0.05050166488835117,2.050501664888351
197,198,"['frag_10_c00001', 'frag_15_c00001']",0.05108659262997506,2.051086592629975
198,199,"['frag_11_c00001', 'frag_14_c00001']",0.05170990607917858,2.0517099060791786
199,200,"['frag_07_c00001', 'frag_15_c00001']",0.054351346147633706,2.0543513461476337
200,201,"['frag_07_c00001', 'frag_16_c00001']",0.07262920254460425,2.0726292025446043
201,202,"['frag_09_c00001', 'frag_16_c00001']",0.07557595129022587,2.075575951290226
202,203,"['frag_09_c00001', 'frag_15_c00001']",0.086042272137135,2.086042272137135
203,204,"['frag_01_c00001', 'frag_07_c00001', 'frag_13_c00001']",0.17377833739573667,2.1737783373957367
204,205,"['frag_04_c00001', 'frag_06_c00001', 'frag_13_c00001']",0.1789430941787824,2.1789430941787824
205,206,"['frag_03_c00001', 'frag_05_c00001', 'frag_13_c00001']",0.17895714921922945,2.1789571492192294
206,207,"['frag_05_c00001', 'frag_07_c00001', 'frag_08_c00001']",0.18013891646485725,2.1801389164648572
